refcode,total_charge,multiplicity,HOMO_eV,LUMO_eV,gap_eV
train_1128_ls,3,2,-20.4411931815047,-15.9513144874841,4.48987869402059
train_1128_hs,3,6,-20.3459533304194,-16.8982707211321,3.44768260928733
train_1129_ls,3,2,-20.7867777840141,-16.0547177543767,4.73206002963747
train_1129_hs,3,6,-19.7745142239077,-16.8737804737101,2.90073375019755
train_1130_ls,3,2,-21.5078795136599,-16.6370414152981,4.87083809836173
train_1130_hs,3,6,-20.985420901992,-17.6846797772363,3.30074112475575
train_1131_ls,3,2,-24.8249474700302,-20.6670476855069,4.15789978452332
train_1131_hs,3,6,-23.888875790792,-20.9010656053165,2.98781018547552
train_1132_ls,2,2,-18.7268758619695,-16.2914568127887,2.43541904918087
train_1132_hs,2,6,-18.2942148241821,-15.6547103798185,2.63950444436362
train_1133_ls,2,2,-19.1758637313716,-15.7172965676745,3.45856716369708
train_1133_hs,2,6,-19.608524769159,-16.0329486455572,3.57557612360186
train_1134_ls,3,2,-21.4725047118282,-17.6819586386338,3.79054607319436
train_1134_hs,3,6,-21.2248810990065,-18.1853692800846,3.03951181892182
train_1135_ls,3,2,-22.5664024300078,-18.0928505676018,4.47355186240597
train_1135_hs,3,6,-22.492931687742,-18.7949043270305,3.69802736071151
train_1136_ls,2,2,-16.5009844851763,-13.2192913306376,3.28169315453869
train_1136_hs,2,6,-16.6343202766957,-13.502289745291,3.13203053140467
train_1137_ls,2,2,-16.8030308700468,-13.2002433604205,3.60278750962623
train_1137_hs,2,6,-16.7105121575639,-13.8805280110297,2.82998414653419
train_1138_ls,2,2,-17.3799122537634,-13.0260904898646,4.35382176389876
train_1138_hs,2,6,-17.9295822514556,-13.6029718735812,4.32661037787439
train_1139_ls,2,2,-14.1145459308393,-9.71718594930154,4.39735998153775
train_1139_hs,2,6,-14.4220345929146,-8.77022971565356,5.65180487726108
train_1140_ls,1,2,-8.23144427237109,-3.92116072611132,4.31028354625977
train_1140_hs,1,6,-9.25187124828486,-3.88578592427964,5.36608532400522
train_1141_ls,1,2,-8.22055971796134,-4.03000627020879,4.19055344775256
train_1141_hs,1,6,-9.14846798139227,-3.95109325073812,5.19737473065414
train_1142_ls,2,2,-12.6369676697161,-8.44097194475872,4.19599572495743
train_1142_hs,2,6,-13.6791637544494,-8.03008001579077,5.64908373865864
train_1143_ls,2,2,-12.9771099950207,-8.50355813261476,4.47355186240598
train_1143_hs,2,6,-14.1118247922369,-8.35933778668562,5.75248700555123
train_1144_ls,2,2,-12.8818701439355,-8.14981011429799,4.73206002963747
train_1144_hs,2,6,-14.0546808815857,-8.2096751635516,5.84500571803408
train_1145_ls,2,2,-17.4561041346316,-13.9784890007175,3.47761513391413
train_1145_hs,2,6,-17.2057593832074,-12.212470047736,4.99328933547139
train_1146_ls,1,2,-12.555333511643,-10.0382803043891,2.51705320725397
train_1146_hs,1,6,-11.6791268816584,-8.01647432277859,3.66265255887983
train_1147_ls,1,2,-12.1335570282654,-9.24915010968242,2.88440691858293
train_1147_hs,1,6,-11.4723203478732,-7.49945798831561,3.97286235955762
train_1148_ls,2,2,-14.2152280591294,-9.37704362399695,4.8381844351325
train_1148_hs,2,6,-14.9526566203898,-9.18112164462151,5.77153497576829
train_1149_ls,2,2,-14.3784963752757,-9.48588916809442,4.89260720718123
train_1149_hs,2,6,-14.9717045906069,-9.16207367440445,5.80963091620241
train_1150_ls,3,1,-20.2588768951414,-17.009837403832,3.24903949130945
train_1150_hs,3,5,-19.6003613533517,-16.6696950785274,2.93066627482435
train_1151_ls,3,1,-21.6357730279744,-18.0710814587823,3.56469156919211
train_1151_hs,3,5,-20.8466428332677,-17.6629106684168,3.18373216485097
train_1152_ls,2,1,-15.1540208769701,-12.4383245517383,2.71569632523185
train_1152_hs,2,5,-15.3009623615017,-12.3947863340993,2.90617602740242
train_1153_ls,2,1,-15.5812396375527,-12.7675823226331,2.81365731491957
train_1153_hs,2,5,-15.3771542423699,-12.0247114841679,3.35244275820205
train_1154_ls,2,1,-15.2791932526822,-12.1580472756873,3.12114597699492
train_1154_hs,2,5,-15.290077807092,-11.7335496537072,3.5565281533848
train_1155_ls,3,1,-20.5636444186143,-17.3173260659073,3.24631835270701
train_1155_hs,3,5,-19.396275958169,-17.1050772549173,2.29119870325172
train_1156_ls,3,1,-20.5418753097948,-17.5513439857169,2.99053132407796
train_1156_hs,3,5,-18.8901441781157,-17.2411341850391,1.64900999307665
train_1157_ls,3,1,-21.1677371883553,-17.5812765103437,3.5864606780116
train_1157_hs,3,5,-20.5418753097948,-17.3363740361244,3.20550127367046
train_1158_ls,2,1,-18.579934377438,-16.5445227028153,2.03541167462267
train_1158_hs,2,5,-18.6370782880891,-14.9608200361971,3.67625825189202
train_1159_ls,2,1,-18.9119132869352,-16.2207072091253,2.69120607780992
train_1159_hs,2,5,-19.0833450188888,-15.2166070648262,3.86673795406259
train_1160_ls,3,1,-21.0588916442578,-18.0438700727579,3.01502157149989
train_1160_hs,3,5,-21.6874746614207,-18.0411489341555,3.64632572726521
train_1161_ls,2,1,-16.2370340407399,-13.589366180569,2.64766786017093
train_1161_hs,2,5,-16.6397625539006,-13.7090962790762,2.93066627482435
train_1162_ls,2,1,-16.4438405745251,-13.7118174176787,2.73202315684647
train_1162_hs,2,5,-17.0860292847002,-13.3254157361326,3.76061354856755
train_1163_ls,2,1,-16.7132332961664,-13.483241775074,3.22999152109239
train_1163_hs,2,5,-17.439777303017,-13.0560230144914,4.38375428852556
train_1164_ls,2,2,-17.1513366111587,-12.8002359858624,4.35110062529632
train_1164_hs,2,4,-16.7105121575639,-13.651952368425,3.05855978913888
train_1165_ls,2,2,-16.3975812182837,-13.096840093528,3.30074112475575
train_1165_hs,2,4,-16.8846650281199,-13.8505954864029,3.03406954171695
train_1166_ls,2,2,-13.526779992713,-10.0328380271842,3.49394196552875
train_1166_hs,2,4,-13.7580767739201,-10.4954315895984,3.26264518432163
train_1167_ls,2,2,-13.8560377636078,-10.7321706480104,3.12386711559736
train_1167_hs,2,4,-14.3131890488172,-11.2383024280637,3.0748866207535
train_1168_ls,1,2,-9.86140629523069,-6.10079274666314,3.76061354856755
train_1168_hs,1,4,-10.0355591657866,-6.99332620826238,3.04223295752426
train_1169_ls,2,2,-13.2383393008547,-9.88861768125506,3.34972161959961
train_1169_hs,2,4,-13.7907304371493,-10.5253641142253,3.26536632292407
train_1170_ls,2,2,-13.8233841003786,-10.4518933719595,3.3714907284191
train_1170_hs,2,4,-14.0846134062125,-10.8627853009274,3.22182810528508
train_1171_ls,2,2,-13.9975369709345,-10.4083551543205,3.58918181661404
train_1171_hs,2,4,-14.0764499904052,-10.7512186182275,3.32523137217768
train_1172_ls,2,2,-14.0682865745979,-11.0505438644955,3.01774271010233
train_1172_hs,2,4,-14.5254378598072,-11.0233324784712,3.50210538133607
train_1173_ls,1,2,-10.5172006984179,-7.27088234571093,3.24631835270701
train_1173_hs,1,4,-10.6723055987568,-7.1429888313964,3.52931676736043
train_1174_ls,1,2,-10.4328454017424,-6.69127982339191,3.7415655783505
train_1174_hs,1,4,-10.8491796079152,-6.70216437780165,4.14701523011357
train_1175_ls,2,2,-14.0492386043808,-10.8954389641566,3.15379964022416
train_1175_hs,2,4,-14.5635338002413,-11.0614284189053,3.50210538133607
train_1176_ls,2,2,-14.3104679102147,-11.3988496056074,2.9116183046073
train_1176_hs,2,4,-14.72952325499,-11.3036097545222,3.42591350046784
train_1177_ls,2,2,-14.6751004829413,-11.6274252482121,3.04767523472913
train_1177_hs,2,4,-14.9417720659801,-11.3988496056074,3.54292246037262
train_1178_ls,3,1,-22.2616349065348,-18.5391172984014,3.72251760813344
train_1178_hs,3,5,-23.1460049523268,-20.318741944395,2.82726300793176
train_1179_ls,3,1,-19.589476798942,-14.4165923157098,5.17288448323221
train_1179_hs,3,5,-18.0493123499628,-16.1472364668595,1.90207588310327
train_1180_ls,3,1,-19.739139422076,-14.4029866226976,5.33615279937842
train_1180_hs,3,5,-18.0874082903969,-16.2860145355838,1.80139375481311
train_1181_ls,3,1,-19.8670329363905,-15.0397330556678,4.82729988072275
train_1181_hs,3,5,-18.3459164576284,-16.5091479009836,1.83676855664479
train_1182_ls,3,1,-20.0765606087782,-15.2274916192359,4.84906898954224
train_1182_hs,3,5,-18.5527229914136,-16.686021910142,1.86670108127159
train_1183_ls,2,1,-16.4574462675373,-13.9403930602833,2.51705320725397
train_1183_hs,2,5,-15.6628737956258,-11.6981748518755,3.96469894375031
train_1184_ls,2,1,-13.3934442011936,-10.5580177774545,2.83542642373907
train_1184_hs,2,5,-12.8274473718867,-9.63010951402357,3.19733785786315
train_1185_ls,2,1,-13.7254231106908,-10.7376129252153,2.98781018547552
train_1185_hs,2,5,-13.1349360339621,-9.91038679007455,3.22454924388752
train_1186_ls,2,1,-14.4955053351804,-11.6301463868146,2.86535894836587
train_1186_hs,2,5,-13.4260978644228,-10.473662480779,2.95243538364385
train_1187_ls,1,1,-9.30901515893604,-6.7429814568382,2.56603370209783
train_1187_hs,1,5,-9.33894768356284,-5.95113012352912,3.38781756003372
train_1188_ls,1,1,-9.67636887026499,-7.13210427698665,2.54426459327834
train_1188_hs,1,5,-9.34983223797258,-5.78514066878048,3.56469156919211
train_1189_ls,2,1,-13.3417425677473,-11.1022454979418,2.23949706980542
train_1189_hs,2,5,-12.792072570055,-9.60017698939677,3.19189558065828
train_1190_ls,2,1,-13.8805280110297,-10.9172080729761,2.96331993805359
train_1190_hs,2,5,-13.2954832115058,-10.2233177293548,3.07216548215106
train_1191_ls,2,1,-13.8233841003786,-10.666863321552,3.1565207788266
train_1191_hs,2,5,-13.2954832115058,-10.1280778782695,3.16740533323635
train_1192_ls,2,1,-13.8342686547883,-10.6396519355276,3.19461671926071
train_1192_hs,2,5,-13.502289745291,-10.3022307488254,3.20005899646559
train_1193_ls,2,1,-14.1444784554661,-10.9172080729761,3.22727038248996
train_1193_hs,2,5,-13.8914125654395,-10.6069982722984,3.28441429314113
train_1194_ls,2,1,-14.985310283619,-11.9049813856607,3.08032889795837
train_1194_hs,2,5,-14.1798532572978,-11.265513814088,2.91433944320973
train_1195_ls,1,1,-9.59201357358945,-6.579713140692,3.01230043289745
train_1195_hs,1,5,-9.85596401802582,-6.52529036864327,3.33067364938255
train_1196_ls,1,1,-9.85052174082094,-6.82733675351374,3.0231849873072
train_1196_hs,1,5,-9.89405995845993,-6.27494561721909,3.61911434124084
train_1197_ls,2,1,-13.9403930602833,-10.8138048060835,3.1265882541998
train_1197_hs,2,5,-13.5376645471227,-10.2859039172108,3.25176062991189
train_1198_ls,2,1,-14.3322370190342,-11.0505438644955,3.28169315453869
train_1198_hs,2,5,-13.8315475161859,-10.8736698553372,2.95787766084872
train_1199_ls,2,1,-14.3540061278537,-10.9308137659883,3.4231923618654
train_1199_hs,2,5,-14.0165849411516,-10.8464584693128,3.17012647183878
train_1200_ls,3,2,-22.4031341138616,-19.159536899757,3.24359721410458
train_1200_hs,3,4,-22.2697983223422,-18.4683676947381,3.80143062760411
train_1201_ls,2,2,-18.0411489341555,-15.0669444416921,2.97420449246334
train_1201_hs,2,4,-17.8370635389727,-14.6016297406755,3.23543379829727
train_1202_ls,3,2,-22.7133439145393,-19.7309760062687,2.98236790827065
train_1202_hs,3,4,-22.6017772318394,-18.5826555160404,4.01912171579904
train_1203_ls,-2,2,0.0707496036633548,3.33067364938255,3.2599240457192
train_1203_hs,-2,4,-0.533343166077598,3.89939161729183,4.43273478336942
train_1204_ls,-2,2,0.296604107665603,3.97830463676249,3.68170052909689
train_1204_hs,-2,4,-0.378238265738705,4.77831938587889,5.15655765161759
train_1205_ls,-2,2,0.204085395182754,3.98918919117224,3.78510379598948
train_1205_hs,-2,4,-0.468035839619117,4.71845433662528,5.1864901762444
train_1206_ls,3,2,-19.1023929891058,-15.1104826593311,3.99191032977467
train_1206_hs,3,4,-19.1432100681424,-14.6832638987486,4.45994616939379
train_1207_ls,3,2,-19.7745142239077,-15.5812396375527,4.19327458635499
train_1207_hs,3,4,-19.7037646202443,-15.1866745401994,4.51709008004496
train_1208_ls,3,2,-20.038464668344,-16.1445153282571,3.89394934008696
train_1208_hs,3,4,-19.9459459558612,-15.4560672618406,4.4898786940206
train_1209_ls,2,2,-15.458788400443,-11.6900114360682,3.76877696437487
train_1209_hs,2,4,-15.4206924600089,-11.1076877751467,4.31300468486221
train_1210_ls,3,2,-19.3418531861202,-15.2410973122481,4.10075587387214
train_1210_hs,3,4,-19.2928726912764,-14.6560525127242,4.63682017855218
train_1211_ls,3,2,-19.5949190761469,-15.4669518162503,4.12796725989651
train_1211_hs,3,4,-19.5622654129176,-15.2982412228993,4.26402419001835
train_1212_ls,3,2,-19.4180450669885,-15.8751226066159,3.54292246037262
train_1212_hs,3,4,-19.3609011563373,-15.9812470121109,3.37965414422641
train_1213_ls,3,2,-20.3949338252633,-17.1431731953514,3.25176062991189
train_1213_hs,3,4,-20.2098964002976,-16.8683381965053,3.3415582037923
train_1214_ls,2,2,-15.5213745882991,-12.0655285632044,3.45584602509464
train_1214_hs,2,4,-15.483278647865,-12.2015854933263,3.28169315453869
train_1215_ls,2,2,-15.9540356260865,-12.3131521760262,3.64088345006034
train_1215_hs,2,4,-16.0057372595328,-12.2451237109653,3.76061354856755
train_1216_ls,2,2,-16.169005575679,-11.9594041577094,4.20960141796961
train_1216_hs,2,4,-16.1363519124498,-12.2015854933263,3.9347664191235
train_1217_ls,3,2,-19.6357361551834,-16.1145828036303,3.52115335155312
train_1217_hs,3,4,-19.5432174427006,-15.9485933488816,3.59462409381891
train_1218_ls,3,2,-19.9377825400539,-16.2778511197765,3.6599314202774
train_1218_hs,3,4,-19.8724752135954,-16.2424763179448,3.62999889565059
train_1219_ls,3,2,-19.9704362032831,-16.6397625539006,3.33067364938255
train_1219_hs,3,4,-19.8806386294027,-16.6887430487444,3.19189558065828
train_1220_ls,2,1,-17.720054579068,-11.333542279149,6.38651229991899
train_1220_hs,2,5,-16.7812617612273,-12.6015928678845,4.17966889334281
train_1221_ls,1,1,-12.2478448495677,-7.52939051294242,4.71845433662528
train_1221_hs,1,5,-12.3322001462432,-8.24777110398571,4.08442904225752
train_1222_ls,2,1,-18.4955790807624,-11.738991930912,6.75658714985039
train_1222_hs,2,5,-16.4383982973203,-13.2927620729034,3.14563622441685
train_1223_ls,2,1,-18.0438700727579,-12.3049887602189,5.73888131253905
train_1223_hs,2,5,-16.8710593351077,-13.2709929640839,3.60006637102379
train_1224_ls,2,1,-15.4261347372138,-9.63827292983088,5.78786180738291
train_1224_hs,2,5,-14.3050256330099,-10.9063235185664,3.39870211444347
train_1225_ls,1,1,-10.4818258965863,-5.27084547291994,5.21098042366633
train_1225_hs,1,5,-9.84235832501363,-6.67223185317485,3.17012647183878
train_1226_ls,2,1,-14.5145533053975,-8.83281590350961,5.68173740188788
train_1226_hs,2,5,-13.7607979125225,-10.149846987089,3.61095092543354
train_1227_ls,2,1,-14.773061472629,-9.3062940203336,5.46676745229538
train_1227_hs,2,5,-14.0519597429832,-10.5280852528277,3.52387449015556
train_1228_ls,2,1,-14.7812248884363,-9.32262085194822,5.45860403648807
train_1228_hs,2,5,-14.0682865745979,-10.3920283227059,3.67625825189201
train_1229_ls,2,1,-15.0696655802946,-9.92943476029161,5.14023082000297
train_1229_hs,2,5,-14.7676191954241,-10.8029202516738,3.96469894375031
train_1230_ls,1,1,-10.386586045501,-5.8831016584682,4.50348438703278
train_1230_hs,1,5,-10.7702665884446,-6.41100254734092,4.35926404110363
train_1231_ls,2,2,-18.3976180910747,-16.2043803775107,2.193237713564
train_1231_hs,2,6,-18.5418384370038,-15.2166070648262,3.32523137217768
train_1232_ls,3,2,-20.318741944395,-16.0465543385694,4.27218760582566
train_1232_hs,3,6,-18.6153091792696,-16.2179860705229,2.39732310874676
train_1233_ls,2,2,-14.9798680064142,-11.9512407419021,3.02862726451207
train_1233_hs,2,6,-14.536322414217,-12.1308358896629,2.40548652455406
train_1234_ls,2,2,-15.222049342031,-11.2546292596783,3.96742008235274
train_1234_hs,2,6,-14.8574167693045,-11.9294716330826,2.92794513622192
train_1235_ls,3,2,-19.2384499192276,-15.2574241438627,3.98102577536493
train_1235_hs,3,6,-18.0547546271677,-15.4996054794796,2.55514914768808
train_1236_ls,3,2,-19.6683898184126,-15.4506249846357,4.21776483377692
train_1236_hs,3,6,-18.3867335366649,-15.845190081989,2.5415434546759
train_1237_ls,3,2,-19.7717930853052,-15.4723940934552,4.29939899185003
train_1237_hs,3,6,-18.4765311105454,-15.9513144874841,2.52521662306128
train_1238_ls,2,2,-15.91321854705,-12.3975074727017,3.51571107434825
train_1238_hs,2,6,-15.3798753809724,-12.9743888564183,2.40548652455407
train_1239_ls,2,2,-16.8302422560711,-13.6084141507861,3.22182810528508
train_1239_hs,2,6,-17.1676634427733,-11.7716455941413,5.39601784863202
train_1240_ls,1,2,-12.1090667808434,-9.74711847392835,2.36194830691508
train_1240_hs,1,6,-11.6900114360682,-7.85320600663239,3.83680542943578
train_1241_ls,2,2,-17.3907968081731,-14.08189226761,3.30890454056306
train_1241_hs,2,6,-16.3377161690301,-12.2668928197848,4.07082334924534
train_1242_ls,2,2,-17.5921610647534,-14.1417573168637,3.45040374788977
train_1242_hs,2,6,-16.4030234954886,-12.4600936605578,3.94292983493082
train_1243_ls,2,2,-13.4914051908813,-9.84507946361607,3.64632572726521
train_1243_hs,2,6,-13.6628369228348,-9.23554441667024,4.42729250616455
train_1244_ls,2,2,-13.7744036055347,-9.91855020588186,3.85585339965284
train_1244_hs,2,6,-14.0138638025491,-9.51310055411879,4.50076324843034
train_1245_ls,2,2,-14.5472069686267,-10.9063235185664,3.64088345006034
train_1245_hs,2,6,-14.1635264256831,-10.149846987089,4.01367943859417
train_1246_ls,1,2,-9.50765827691392,-6.14433096430212,3.36332731261179
train_1246_hs,1,6,-9.89405995845993,-5.64364146145377,4.25041849700616
train_1247_ls,1,2,-9.74439733532591,-6.51712695283595,3.22727038248995
train_1247_hs,1,6,-9.82875263200145,-5.77153497576829,4.05721765623316
train_1248_ls,2,2,-13.5594336559422,-10.0518859974013,3.50754765854094
train_1248_hs,2,6,-13.6818848930519,-9.36888020818964,4.31300468486221
train_1249_ls,2,2,-13.8968548426444,-9.8995022356648,3.99735260697955
train_1249_hs,2,6,-13.9920946937296,-9.63010951402357,4.36198517970607
train_1250_ls,1,2,-9.93215589889404,-5.85861141104627,4.07354448784778
train_1250_hs,1,6,-10.4410088175497,-5.78241953017804,4.65858928737167
train_1251_ls,1,2,-9.99474208675009,-5.89942849008282,4.09531359666727
train_1251_hs,1,6,-10.3403266892596,-5.95657240073399,4.38375428852556
train_1252_ls,2,2,-14.0465174657784,-9.88317540405018,4.16334206172819
train_1252_hs,2,6,-14.3267947418294,-9.88589654265262,4.44089819917673
train_1253_ls,2,2,-14.3676118208659,-10.0709339676183,4.29667785324759
train_1253_hs,2,6,-14.5771394932535,-10.1335201554744,4.44361933777917
train_1254_ls,2,2,-14.5091110281926,-10.10630876945,4.40280225874262
train_1254_hs,2,6,-14.6995907303632,-10.0654916904134,4.63409903994974
train_1255_ls,3,1,-22.5174219351639,-20.1772427370683,2.34017919809558
train_1255_hs,3,5,-22.5147007965615,-19.4697467004348,3.04495409612669
train_1256_ls,2,1,-18.0302643797457,-16.0792080017986,1.95105637794713
train_1256_hs,2,5,-18.3241473488089,-15.2519818666578,3.07216548215106
train_1257_ls,3,1,-19.7418605606784,-16.5009844851763,3.24087607550214
train_1257_hs,3,5,-18.0221009639384,-16.5717340888397,1.45036687509877
train_1258_ls,2,1,-14.792109442846,-12.3294790076408,2.46263043520524
train_1258_hs,2,5,-14.2533239995636,-12.3158733146286,1.93745068493495
train_1259_ls,3,1,-19.2248442262155,-16.343158446235,2.88168577998049
train_1259_hs,3,5,-17.4996423522706,-15.9513144874841,1.54832786478649
train_1260_ls,3,1,-19.4806312548445,-16.2533608723546,3.22727038248996
train_1260_hs,3,5,-17.9622359146848,-16.5281958712007,1.43404004348415
train_1261_ls,3,1,-19.7908410555223,-16.4601674061397,3.33067364938255
train_1261_hs,3,5,-18.3540798734357,-16.5744552274421,1.77962464599362
